Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Parkinson disease	129/249	3.978438e-01	7.896494e-01	0	0	1.042093e+00	9.604926e-01	CALML5;NDUFA11;NDUFA12;NDUFA10;UBE2L6;CALML4;PARK7;UBE2L3;TXN2;PSMD8;PSMD9;PSMD6;TUBB6;PSMD7;KIF5C;TUBB3;PSMD3;PRKACA;PRKACB;MAP3K5;DAXX;SDHD;SDHB;TUBA4A;ERN1;VDAC2;UQCRC2;ATF6;TP53;UBA52;ND2;ND4;MAOB;UQCRB;MAOA;PSMD13;ATP6;ITPR1;COX7A2;ITPR3;UBE2J2;KLC1;COX7A1;KLC3;KLC2;UBC;COX1;PLCG1;NDUFV3;DRD2;NDUFV2;TRAP1;XBP1;HSPA5;EIF2AK3;EIF2S1;GNAL;GNAS;CYCS;CALM3;UBA1;CALM1;MCU;BCL2L1;NFE2L2;COX7B;COX4I1;LRRK2;COX4I2;COX7C;TUBA1C;TUBA1B;UCHL1;UQCRFS1;GPR37;APAF1;DUSP1;TUBB;PSMA5;PSMA3;TUBB2B;TUBB2A;PSMA1;PSMA2;NDUFS6;NDUFS4;NDUFS1;SLC25A6;CAMK2B;CAMK2D;NDUFB8;NDUFB6;TUBAL3;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;UQCR11;UQCR10;COX5B;COX5A;GNAI1;ADCY5;PSMB6;PSMB7;MAPK9;PSMB4;TUBA3D;MAPK8;PSMB1;RPS27A;CAMK2G;SNCA;NDUFA6;NDUFA4;NDUFA2;NDUFA1;UBE2G1;UBE2G2;COX6C;SNCAIP;TUBB4B;UQCRHL;MAPK10;PINK1;PSMC1;NDUFAB1;BAX
KEGG_2021_Human	Dopaminergic synapse	69/132	3.997600e-01	7.896494e-01	0	0	1.061585e+00	9.733579e-01	ATF2;GSK3B;GSK3A;CALML5;PPP2R2A;ARRB1;CALML4;PPP1CB;PPP1CC;PPP3CA;PPP3CB;PPP3CC;PPP2R1B;CREB3L4;KIF5C;PPP2R5E;AKT2;CREB3L1;AKT3;AKT1;PRKACA;PRKACB;PPP2R5A;PRKCA;FOS;PPP2R5C;CREB1;PLCB4;CREB5;CAMK2B;GRIA2;CAMK2D;MAOB;ATF6B;MAOA;ITPR1;CACNA1D;ITPR3;CACNA1C;GNAI1;ADCY5;MAPK9;PPP2CB;GNG10;MAPK8;GNG2;GNG4;PPP2R3C;DRD2;CAMK2G;KCNJ3;KCNJ5;PPP2R3B;PPP2R3A;GNG12;MAPK14;GNG11;MAPK12;MAPK13;PPP1CA;MAPK10;GNAL;PPP2R2C;GNAQ;GNB2;GNAS;CALM3;GNB5;CALM1
KEGG_2021_Human	Nicotinate and nicotinamide metabolism	19/35	4.038401e-01	7.928149e-01	0	0	1.150841e+00	1.043509e+00	NNMT;QPRT;NMNAT3;NMNAT2;SIRT7;NADSYN1;SIRT1;SIRT2;SIRT3;NADK2;BST1;NT5E;NMNAT1;NNT;NMRK1;NT5C1A;NAMPT;AOX1;NADK
KEGG_2021_Human	Peroxisome	43/82	4.254824e-01	8.302096e-01	0	0	1.068555e+00	9.131143e-01	PECR;ABCD2;PEX11A;ECI2;PEX11B;MPV17L2;HSD17B4;CROT;PEX26;HMGCL;SCP2;HACL1;MLYCD;ACAA1;GSTK1;ACOT8;PHYH;PEX19;ACSL1;EPHX2;IDH1;ECH1;IDH2;ACSL5;ACSL4;PEX10;SOD2;PEX13;SOD1;NUDT7;PEX5L;SLC25A17;ACOX2;ACOX1;PEX3;EHHADH;AGPS;CAT;PEX5;PXMP2;PXMP4;AGXT;PAOX
KEGG_2021_Human	Measles	72/139	4.391861e-01	8.484309e-01	0	0	1.041491e+00	8.569722e-01	GSK3B;ADAR;CD3G;PIK3CB;IFIH1;IKBKB;CCND2;AKT2;AKT3;AKT1;MAP3K7;IKBKE;JAK3;JAK1;IFNAR2;CSNK2A1;APAF1;CHUK;DDX58;CSNK2A2;FOS;TYK2;CCNE2;IRF3;OAS1;PIK3CA;CCNE1;OAS2;OAS3;IRF7;CD46;TP53;TLR4;IRF9;IFNAR1;PIK3R3;PIK3R2;PIK3R1;MAPK9;MAPK8;IRAK1;FADD;BAK1;STAT5A;STAT5B;JUN;HSPA1L;STAT1;EIF2AK1;STAT2;MX1;EIF2AK3;HSPA2;EIF2S1;MAPK10;IL6;CD209;CDK2;IL2RB;BCL2;CYCS;BAX;EIF3H;FAS;RAB9A;TAB2;FCGR2B;MYD88;HSPA1B;BCL2L1;NFKBIB;TP73
KEGG_2021_Human	Herpes simplex virus 1 infection	255/498	4.435827e-01	8.484309e-01	0	0	1.017169e+00	8.268272e-01	ZNF175;ZNF729;ZNF607;ZNF606;AKT2;ZNF605;AKT3;ZSCAN32;AKT1;ZNF169;B2M;ZNF17;DAXX;ZNF19;ZNF284;ZNF282;ZNF160;HLA-B;ZNF10;HLA-C;HLA-A;HCFC2;HLA-F;HLA-G;HCFC1;ZNF718;ZNF836;ZNF713;TP53;ZNF398;PIK3R3;PIK3R2;PIK3R1;ZNF25;ZNF26;C3;ZNF709;C5;ZNF708;ZNF829;ZNF823;ZNF700;FADD;ZNF267;ZNF141;ZNF382;EIF2AK1;EIF2AK3;SRPK1;BST2;ZNF814;ZNF813;CALR;RBAK;ZNF135;ZNF133;ZNF254;ZNF251;ZNF250;ZNF492;ZNF45;IFIH1;IKBKB;ZNF41;ZNF248;JAK2;IKBKE;ZNF124;HLA-DPA1;JAK1;ZIK1;IFNGR1;TYK2;ZNF780B;ZNF599;TLR3;ZNF112;ZNF230;SP100;ZNF471;ZNF3;ZNF8;ZNF7;ZFP14;ZNF107;ZNF226;ZNF347;ZNF468;ZNF585B;ZNF224;ZNF587;ZNF101;ZNF585A;ZNF100;CD74;STAT1;STAT2;ZNF77;ZNF79;PPP1CA;ZNF33A;ZNF74;FAS;ZNF337;ZNF578;ZNF334;ZNF212;ZNF333;ZNF354C;ZNF211;ZNF573;PPP1CB;PPP1CC;ZNF81;ZFP30;ZNF83;ZNF84;ZNF85;ZNF205;ZNF568;ZNF567;HLA-DOA;ZNF324;MAP3K7;ZNF443;ZNF564;ZNF563;IFNAR2;ZNF320;ZNF562;PDIA3;ZNF440;ZNF561;ZNF682;ZNF680;TAP2;ZFP69B;TAP1;TSC2;TSC1;ZNF91;ZNF93;ZNF439;SRSF3;ZNF558;SRSF4;ZNF557;ZNF677;SRSF6;ZNF555;SRSF7;ZNF554;ZNF675;SRSF8;ZNF311;ZNF432;IFNAR1;ZNF431;ZNF552;ZNF430;ZNF551;ZNF793;ZNF550;ZNF792;ZNF670;ZNF791;SOCS3;IRAK1;ZNF669;ZNF547;TNFRSF14;ZNF304;ZNF546;ZNF302;ZNF544;ZNF786;ZNF785;ZNF300;ZNF420;ZNF783;EIF2B5;ZNF540;ZNF782;EIF2B3;EIF2B2;POU2F1;ALYREF;EIF2S1;POU2F3;IL6;RHEB;ZNF419;ZNF418;ZNF417;BCL2;ZNF658;ZNF778;CYCS;ZNF777;TAB2;TAB1;MYD88;BCL2L1;ZNF530;PIK3CB;ZNF529;ZNF768;ZNF766;ZNF765;EIF2B1;ZNF764;ZNF641;APAF1;CHUK;DDX58;ZFP92;TRAF2;TAPBP;PIK3CA;ZNF519;IRF3;OAS1;OAS2;OAS3;TRAF5;IRF7;ZNF514;ZNF510;ZNF630;IRF9;ZNF195;SRC;SRSF1;NXF1;NXF3;CCL5;ZNF627;CCL2;ZNF624;ZNF623;BAK1;ZNF621;ZNF620;ZNF189;ZNF286A;ZNF184;ZNF180;PTPN11;PML;ZNF736;BAX;ZNF853;ZNF610;NECTIN2;ZNF850
KEGG_2021_Human	Histidine metabolism	12/22	4.453108e-01	8.484309e-01	0	0	1.162862e+00	9.407356e-01	ALDH3A2;ALDH3B2;CARNMT1;MAOB;ALDH2;MAOA;AMDHD1;HNMT;ALDH7A1;ASPA;CNDP2;ALDH9A1
KEGG_2021_Human	Chagas disease	53/102	4.454262e-01	8.484309e-01	0	0	1.048236e+00	8.477336e-01	SERPINE1;PPP2R2A;CD3G;PIK3CB;IKBKB;PPP2R1B;AKT2;AKT3;BDKRB2;AKT1;CHUK;IFNGR1;FOS;TGFBR1;TGFBR2;PLCB4;PIK3CA;TLR4;C1QA;CCL3L3;PIK3R3;PIK3R2;PIK3R1;ADCY1;GNAI1;C3;MAPK9;PPP2CB;MAPK8;IRAK1;CCL5;CCL2;MAPK1;FADD;SMAD2;JUN;TGFB2;TGFB3;CFLAR;MAPK14;MAPK12;MAPK13;MAPK10;IL6;GNAL;PPP2R2C;GNAQ;GNAS;FAS;CALR;CD247;MYD88;C1QC
KEGG_2021_Human	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	14/26	4.545297e-01	8.595034e-01	0	0	1.130553e+00	8.914323e-01	PIGS;PIGU;PGAP1;GPAA1;PIGN;PIGQ;PIGP;PIGZ;PIGW;PIGC;DPM2;PIGM;PIGG;GPLD1
KEGG_2021_Human	Adipocytokine signaling pathway	36/69	4.566112e-01	8.595034e-01	0	0	1.057175e+00	8.287440e-01	PRKAA1;IRS1;PRKAG1;SLC2A1;PRKAG2;IRS2;ACACB;CAMKK2;IKBKB;RXRB;MAPK9;SOCS3;MAPK8;RXRA;AKT2;AKT3;AKT1;CD36;JAK2;PCK1;PPARGC1A;CPT1A;CHUK;ACSL1;ADIPOQ;ACSL5;ACSL4;TRAF2;PTPN11;CPT1C;TNFRSF1B;MAPK10;LEP;PPARA;NFKBIE;NFKBIB
KEGG_2021_Human	Ras signaling pathway	119/232	4.650299e-01	8.702314e-01	0	0	1.020578e+00	7.814093e-01	CALML5;CSF1;CALML4;FGF1;ELK1;FGF2;IGF1R;FGF7;AKT2;AKT3;AKT1;PRKACA;PRKACB;PDGFRB;PDGFRA;MAP2K1;RALBP1;MAP2K2;HGF;PRKCA;PGF;TIAM1;RAF1;EPHA2;SHC4;CSF1R;SHC1;PDGFB;PDGFA;PIK3R3;PIK3R2;RASAL1;PIK3R1;PLA2G5;RASAL2;EFNA5;PLD1;STK4;EFNA4;RASGRP1;RAP1B;GNG10;RAP1A;RRAS;PDGFD;PLCG1;RALGDS;BDNF;INSR;IGF1;GNG12;GNG11;EFNA1;AFDN;EFNA3;GNB2;FGF18;REL;CALM3;GRB2;GNB5;CALM1;RGL1;FGFR4;RGL2;FGFR3;RAB5A;FGFR2;LAT;BCL2L1;FGFR1;FLT1;RASGRF2;PIK3CB;IKBKB;RAC1;RASA4B;CHUK;PLA2G4B;GAB1;RRAS2;PLA2G4A;GAB2;RHOA;ZAP70;MRAS;PIK3CA;RASA3;RASA1;RASA2;RAPGEF5;SOS1;SOS2;EXOC2;ARF6;RALB;EGFR;CDC42;MAPK9;NRAS;PAK1;MAPK8;GNG2;GNG4;PAK6;MAPK1;PAK3;PAK2;PAK4;NTRK2;ANGPT1;PLA2G2A;VEGFB;VEGFC;PTPN11;VEGFA;MAPK10;KRAS;TEK
KEGG_2021_Human	Phosphatidylinositol signaling system	50/97	4.812522e-01	8.915687e-01	0	0	1.030888e+00	7.539540e-01	DGKE;DGKD;CALML5;DGKA;MTMR14;INPPL1;PTEN;CALML4;PIK3CB;PIK3C2A;PIP4K2C;SACM1L;ITPK1;PRKCA;DGKZ;INPP4A;ITPKB;INPP4B;PLCB4;PIK3CA;DGKQ;PIK3C3;DGKH;CDS1;IPPK;MTMR1;MTMR2;MTMR3;INPP1;ITPR1;PIK3R3;ITPR3;PIK3R2;PIK3R1;MTMR4;MTMR6;INPP5D;INPP5E;PIP5K1A;PIP5K1C;PLCG1;IP6K1;IP6K2;SYNJ2;PI4KA;CALM3;CALM1;PLCD4;PLCD1;CDS2
KEGG_2021_Human	Vasopressin-regulated water reabsorption	23/44	4.820043e-01	8.915687e-01	0	0	1.061306e+00	7.745433e-01	DCTN6;DYNC2H1;NSF;DCTN5;DYNC1I2;DYNC1H1;DCTN4;AQP3;DYNLL2;ADCY6;DYNC1LI2;ADCY9;CREB1;CREB3L4;ARHGDIA;CREB3L1;ARHGDIB;GNAS;STX4;PRKACA;PRKACB;RAB5A;CREB5
KEGG_2021_Human	IL-17 signaling pathway	48/94	5.202014e-01	9.379840e-01	0	0	1.011070e+00	6.607736e-01	GSK3B;HSP90AB1;SRSF1;PTGS2;CXCL2;ELAVL1;IKBKB;S100A7A;MAPK9;MAPK8;MAPK7;CCL2;MAPK1;FADD;IKBKE;MAP3K7;USP25;HSP90AA1;JUN;JUND;CHUK;MMP1;CCL20;MMP3;TRAF2;FOS;MAPK14;MUC5B;IL17RC;MMP9;MAPK15;IL17RB;MAPK12;MAPK13;MAPK10;CXCL10;IL6;MMP13;IL5;TRAF4;TRAF5;LCN2;FOSB;TAB3;ANAPC5;TAB2;IL17D;S100A7
KEGG_2021_Human	Taurine and hypotaurine metabolism	6/11	5.213810e-01	9.379840e-01	0	0	1.162766e+00	7.572795e-01	GGT7;GGT6;GAD1;ADO;CDO1;CSAD
KEGG_2021_Human	Inflammatory mediator regulation of TRP channels	50/98	5.223353e-01	9.379840e-01	0	0	1.009308e+00	6.554904e-01	CALML5;HTR2B;CALML4;PIK3CB;PPP1CB;PPP1CC;BDKRB2;PRKACA;PRKACB;PRKCE;PLA2G4B;PLA2G4A;PRKCA;ADCY9;PLCB4;PIK3CA;CAMK2B;PTGER4;CAMK2D;SRC;PTGER2;ITPR1;ADCY4;PIK3R3;ITPR3;PIK3R2;PIK3R1;ADCY1;ADCY6;ADCY5;MAPK9;HRH1;MAPK8;P2RY2;PLCG1;TRPM8;ASIC2;CAMK2G;ASIC1;IGF1;MAPK14;MAPK12;MAPK13;PPP1CA;MAPK10;GNAQ;GNAS;F2RL1;CALM3;CALM1
KEGG_2021_Human	Non-homologous end-joining	7/13	5.231620e-01	9.379840e-01	0	0	1.130463e+00	7.323867e-01	FEN1;DCLRE1C;XRCC4;PRKDC;XRCC5;LIG4;DNTT
KEGG_2021_Human	Nitrogen metabolism	9/17	5.263657e-01	9.379840e-01	0	0	1.090083e+00	6.995706e-01	CA12;GLUD1;GLUD2;CA3;CPS1;CA2;CA4;CA8;GLUL
KEGG_2021_Human	Primary bile acid biosynthesis	9/17	5.263657e-01	9.379840e-01	0	0	1.090083e+00	6.995706e-01	CYP39A1;CH25H;ACOT8;ACOX2;SCP2;HSD17B4;AKR1C4;CYP46A1;CYP7B1
KEGG_2021_Human	Mannose type O-glycan biosynthesis	12/23	5.305472e-01	9.379840e-01	0	0	1.057040e+00	6.700009e-01	B3GALNT2;B4GALT2;POMT2;B4GALT3;B4GALT1;FKRP;FUT9;LARGE1;POMGNT1;LARGE2;FUT4;ST3GAL3
KEGG_2021_Human	Mismatch repair	12/23	5.305472e-01	9.379840e-01	0	0	1.057040e+00	6.700009e-01	RFC5;MSH6;RFC3;PCNA;RFC4;LIG1;RFC1;EXO1;MSH3;POLD1;RPA1;SSBP1
KEGG_2021_Human	Viral carcinogenesis	103/203	5.340710e-01	9.390259e-01	0	0	9.979373e-01	6.259328e-01	ATF2;UBE3A;RBPJ;CDC20;CCND2;CREB3L4;CREB3L1;CHEK1;EP300;PRKACA;PRKACB;USP7;HLA-B;HLA-C;SCRIB;ACTN4;HLA-A;HLA-F;HLA-G;SND1;CCNE2;CCNE1;MAPKAPK2;IL6ST;TP53;HPN;PXN;UBR4;PIK3R3;PIK3R2;PIK3R1;GTF2E1;GTF2E2;C3;PMAIP1;STAT5A;GTF2H2C_2;STAT5B;CREBBP;EGR2;JUN;EGR3;NFKB2;DLG1;HNRNPK;SNW1;CDK2;REL;CDK1;MDM2;GRB2;DDX3X;YWHAB;CHD4;PIK3CB;POLB;YWHAQ;RAC1;CCR5;JAK3;YWHAG;JAK1;YWHAH;TRAF2;TRAF1;YWHAZ;RHOA;CCNA2;RBL2;KAT2B;KAT2A;CREB1;PKM;RBL1;IRF3;PIK3CA;RASA2;TRAF5;IRF7;IRF9;CREB5;HDAC4;SP100;GTF2A2;ATF6B;HDAC1;SRC;HDAC8;HDAC9;HDAC7;CDC42;NRAS;MAPK1;BAK1;CDKN2B;GSN;CDKN2A;GTF2H1;GTF2H4;PSMC1;DNAJA3;BAX;KRAS
KEGG_2021_Human	Basal transcription factors	23/45	5.424863e-01	9.475574e-01	0	0	1.012961e+00	6.195195e-01	GTF2H2C_2;GTF2A2;TAF15;TAF12;CCNH;TAF11;GTF2H1;GTF2F1;GTF2E1;GTF2F2;GTF2H4;GTF2E2;TAF5L;GTF2H5;TAF6L;ERCC2;TAF8;GTF2IRD1;TAF6;TAF9B;MNAT1;TAF4;TAF2
KEGG_2021_Human	Adrenergic signaling in cardiomyocytes	76/150	5.448455e-01	9.475574e-01	0	0	9.950407e-01	6.042414e-01	ATF2;CALML5;ATP2A3;ATP2A2;PPP2R2A;CALML4;ADRA1A;PPP1CB;PPP1CC;RPS6KA5;PPP2R1B;CREB3L4;PPP2R5E;AKT2;CREB3L1;AKT3;AKT1;PRKACA;PRKACB;TPM4;TPM3;CACNA2D1;TPM1;CACNA2D2;PPP2R5A;PRKCA;CACNA2D4;PPP2R5C;ATP1B1;MYL4;CACNB3;ADCY9;CREB1;PLCB4;AGTR1;SCN4B;MYH6;CREB5;RAPGEF4;CAMK2B;CAMK2D;ATF6B;CREM;ADCY4;ATP1A4;ADRB1;CACNA1D;ATP1A2;ADRB2;CACNA1C;ADCY1;ATP1A1;ADCY6;GNAI1;SLC9A1;ADCY5;PPP2CB;PLN;PPP2R3C;MAPK1;CAMK2G;CACNG4;ATP2B4;PPP2R3B;PPP2R3A;MAPK14;MAPK12;MAPK13;PPP1CA;PPP1R1A;PPP2R2C;GNAQ;BCL2;GNAS;CALM3;CALM1
KEGG_2021_Human	Amphetamine addiction	35/69	5.524874e-01	9.504487e-01	0	0	9.973793e-01	5.917697e-01	CAMK2B;ATF2;GRIA2;CAMK2D;CALML5;ATF6B;MAOB;HDAC1;MAOA;CACNA1D;CALML4;CACNA1C;ADCY5;PPP1CB;PPP1CC;PPP3CA;PPP3CB;PPP3CC;CREB3L4;CREB3L1;PRKACA;PRKACB;CAMK2G;JUN;PRKCA;FOS;SIRT1;PPP1CA;CREB1;GNAS;FOSB;CALM3;CALM1;STX1A;CREB5
KEGG_2021_Human	Inositol phosphate metabolism	37/73	5.539730e-01	9.504487e-01	0	0	9.957898e-01	5.881526e-01	IPPK;MTMR1;ISYNA1;MTMR2;MTMR3;INPP1;MTMR14;INPPL1;PTEN;PIK3CB;PIK3C2A;MTMR4;MTMR6;PIP5KL1;INPP5D;INPP5E;INPP5J;INPP5K;PIP5K1A;PIP4K2C;PIP5K1C;PLCG1;TPI1;SACM1L;ITPK1;SYNJ2;INPP4A;ITPKB;INPP4B;ALDH6A1;PLCB4;PIK3CA;PI4KA;PIK3C3;PLCH1;PLCD4;PLCD1
KEGG_2021_Human	Arrhythmogenic right ventricular cardiomyopathy	39/77	5.554185e-01	9.504487e-01	0	0	9.943670e-01	5.847211e-01	ITGB1;ITGB5;LAMA2;ITGB4;LEF1;ATP2A3;ATP2A2;CACNA1D;CACNA1C;ACTB;ACTG1;SGCD;CDH2;SGCB;DAG1;CTNNA1;ITGB8;DMD;EMD;SGCG;CACNG4;DSP;TCF7L2;TCF7L1;ITGA4;JUP;ACTN2;ITGA3;CACNA2D1;ITGA2;ITGA1;CACNA2D2;CACNA2D4;CACNB3;ITGA7;CTNNB1;DSG2;DSC2;ITGA9
KEGG_2021_Human	Transcriptional misregulation in cancer	97/192	5.587451e-01	9.510554e-01	0	0	9.891860e-01	5.757676e-01	ATF1;CCNT2;CCNT1;JMJD1C;IGF1R;ELK4;HOXA10;CCND2;PLAU;MEN1;MEF2C;IL1R2;LMO2;MITF;RUNX2;MAF;MYCN;SPINT1;EWSR1;COMMD3-BMI1;ERG;TP53;CSF1R;KMT2A;PDGFA;FOXO1;FUT8;TSPAN7;PROM1;SMAD1;ZBTB17;BCL11B;GADD45B;JUP;FUS;ZBTB16;ASPSCR1;IGF1;FLI1;PBX1;PTK2;GADD45G;CDK9;IL6;NR4A3;BCL6;MDM2;REL;ATM;TCF3;BCL2L1;CD40;FLT1;LDB1;SIX4;SIN3A;POLK;KDM6A;MMP3;TFE3;PAX3;ETV1;TRAF1;ETV4;MMP9;DUSP6;ETV5;DDB2;ETV6;TGFBR2;CCNA2;ETV7;NCOR1;ZEB1;PAX7;RARA;PPARG;CEBPA;HDAC1;DOT1L;PRCC;TMPRSS2;MLLT3;RXRB;RXRA;BAK1;RUNX1T1;ARNT2;CDKN2C;TAF15;KLF3;PML;BAIAP3;MEIS1;WT1;IL2RB;BAX
KEGG_2021_Human	Arginine and proline metabolism	25/50	6.001685e-01	9.999966e-01	0	0	9.688148e-01	4.946233e-01	MAOB;MAOA;ODC1;SAT2;CNDP2;CKMT2;ALDH2;CKB;L3HYPDH;ARG2;NOS3;CKMT1A;GOT2;AZIN2;PYCR1;HOGA1;AGMAT;ALDH3A2;ALDH4A1;P4HA1;P4HA3;SMS;ALDH18A1;ALDH7A1;ALDH9A1
KEGG_2021_Human	Th17 cell differentiation	53/107	6.398200e-01	9.999966e-01	0	0	9.506918e-01	4.245489e-01	HSP90AB1;RORC;RORA;CD3G;IL27RA;IKBKB;PPP3CA;PPP3CB;PPP3CC;HLA-DOA;JAK2;IL6R;JAK3;HLA-DPA1;JAK1;HSP90AA1;CHUK;IFNGR1;FOS;TYK2;TGFBR1;TGFBR2;ZAP70;RARA;IL6ST;GATA3;RXRB;MAPK9;MAPK8;RXRA;IL21R;MAPK1;PLCG1;IL12RB1;SMAD2;STAT5A;STAT5B;JUN;SMAD4;SMAD3;STAT1;NFATC1;MAPK14;MAPK12;MAPK13;MAPK10;IL6;IL2RB;CD247;NFKBIE;IL17D;LAT;NFKBIB
KEGG_2021_Human	cGMP-PKG signaling pathway	83/167	6.408329e-01	9.999966e-01	0	0	9.570058e-01	4.258547e-01	ATF2;CALML5;IRS1;PDE3B;ATP2A3;ATP2A2;IRS2;CALML4;ADRA1A;PPP1CB;PPP1CC;PPP3CA;RGS2;PPP3CB;EDNRB;PPP3CC;CREB3L4;AKT2;CREB3L1;AKT3;ADORA1;BDKRB2;AKT1;MEF2A;GUCY1A2;MAP2K1;MEF2C;MAP2K2;PRKCE;ATP1B1;ADRA2A;RHOA;ADCY9;CREB1;PLCB4;KCNMA1;AGTR1;VDAC2;PDE5A;RAF1;MYL9;MYH6;CREB5;SLC25A6;ATF6B;ROCK1;NPR1;ROCK2;NPR2;ITPR1;ADCY4;ATP1A4;ADRB1;CACNA1D;ITPR3;ATP1A2;ADRB2;CACNA1C;ADCY1;ATP1A1;ADCY6;GNAI1;ADCY5;GNA13;PLN;KCNMB1;KCNMB3;MAPK1;MEF2D;VASP;KCNJ8;NOS3;INSR;PDE2A;ATP2B4;NFATC1;NFATC4;PPP1CA;GNAQ;PDE3A;CALM3;GTF2IRD1;CALM1
KEGG_2021_Human	Sulfur metabolism	5/10	6.423618e-01	9.999966e-01	0	0	9.688762e-01	4.288281e-01	MPST;TST;BPNT1;PAPSS2;PAPSS1
KEGG_2021_Human	Glycolysis / Gluconeogenesis	33/67	6.459773e-01	9.999966e-01	0	0	9.402004e-01	4.108590e-01	GPI;ACSS2;ADH1C;ADPGK;ADH1B;ADH1A;PDHB;ENO2;ENO3;HK2;ADH5;HK1;ALDH3B2;LDHB;ALDH2;PGM2;DLAT;ACSS1;PCK1;PGM1;TPI1;PDHA1;ALDH3A2;PFKL;PKM;ALDOC;GALM;ALDOA;ALDH7A1;DLD;GAPDH;PFKP;ALDH9A1
KEGG_2021_Human	Sulfur relay system	4/8	6.538881e-01	9.999966e-01	0	0	9.688793e-01	4.115983e-01	MPST;MOCS2;TST;URM1
KEGG_2021_Human	Alzheimer disease	184/369	6.596926e-01	9.999966e-01	0	0	9.629838e-01	4.005833e-01	APP;CHRM3;CHRM1;CALML5;CSF1;NDUFA11;IRS1;NDUFA12;NDUFA10;ARAF;IRS2;CALML4;FZD10;PSMD8;PSMD9;PSMD6;TUBB6;FRAT2;PSMD7;KIF5C;TUBB3;AKT2;AKT3;PSMD3;CAPN2;AKT1;CAPN1;MAP3K5;MAP2K1;MAP2K2;CSNK2A1;CSNK2A2;WNT5A;ADAM10;CSNK1E;SDHD;DKK1;SDHB;TUBA4A;ERN1;ADAM17;ULK2;VDAC2;ULK1;UQCRC2;RAF1;ATF6;ND2;PPID;ND4;RTN3;UQCRB;PSMD13;ATP6;ITPR1;PSEN2;PIK3R3;LPL;PIK3R2;CACNA1D;COX7A2;ITPR3;PIK3R1;CACNA1C;KLC1;COX7A1;RTN4;APH1A;WNT6;NCSTN;KLC3;KLC2;ATG101;DVL3;COX1;FADD;NRBF2;NAE1;NDUFV3;MAP2K7;NDUFV2;FZD1;FZD3;WNT10A;XBP1;FZD2;FZD5;FZD4;INSR;FZD6;EIF2AK3;BRAF;EIF2S1;IL6;CDK5;GNAQ;CYCS;CALM3;CALM1;MCU;GSK3B;COX7B;WNT2B;COX4I1;COX4I2;ATP2A3;ATP2A2;PIK3CB;COX7C;IKBKB;PPP3CA;TUBA1C;PPP3CB;TUBA1B;PPP3CC;UQCRFS1;PSENEN;MME;APAF1;CHUK;TUBB;AXIN1;TRAF2;WNT9A;WIPI2;BACE1;PSMA5;BACE2;PSMA3;TUBB2B;PLCB4;TUBB2A;PSMA1;PIK3CA;PSMA2;NDUFS6;NDUFS4;NDUFS1;PIK3C3;GAPDH;SLC25A6;BECN1;NDUFB8;LRP1;NDUFB6;TUBAL3;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;UQCR11;UQCR10;AMBRA1;COX5B;PTGS2;COX5A;PSMB6;PSMB7;MAPK9;NRAS;PSMB4;TUBA3D;MAPK8;WNT11;PSMB1;MAPK1;SNCA;NDUFA6;CSNK1A1;NDUFA4;NDUFA2;NDUFA1;COX6C;TUBB4B;UQCRHL;MAPK10;APC;PSMC1;NDUFAB1;CTNNB1;FAS;KRAS;CDK5R1
KEGG_2021_Human	Influenza A	85/172	6.693236e-01	9.999966e-01	0	0	9.461677e-01	3.798746e-01	CIITA;NXT1;CALCOCO2;ADAR;PIK3CB;ACTB;ACTG1;PYCARD;IFIH1;IKBKB;XPO1;AKT2;AKT3;KPNA6;TNFSF10;CASP1;AKT1;EP300;TRIM25;HLA-DOA;KPNA2;JAK2;IKBKE;KPNA1;HLA-DPA1;JAK1;IFNAR2;MAP2K1;MAP2K2;RSAD2;APAF1;CHUK;DDX58;IFNGR1;PRKCA;TYK2;DNAJC3;HNRNPUL1;IRF3;OAS1;PIK3CA;OAS2;OAS3;IRF7;NUP98;RAF1;TLR4;IRF9;TLR3;IFNAR1;SLC25A6;NLRX1;TMPRSS4;PIK3R3;TMPRSS2;PIK3R2;PIK3R1;SOCS3;NXF1;NXF3;PABPN1;CCL5;NLRP3;CCL2;MAPK1;FADD;BAK1;BCL2L2-PABPN1;RAE1;FDPS;IL33;CREBBP;STAT1;STAT2;MX1;TNFRSF10A;EIF2S1;PML;CXCL10;IL6;CYCS;BAX;FAS;MYD88;NFKBIB
