Gene,logFC,p_value,adj_p
238561_s_at,0.055983921721149965,0.0008156092665900491,0.003856127699343234
214925_s_at,0.5917429418484188,0.0008162212830373165,0.0038586869992978516
212675_s_at,-1.1481118698834827,0.0008163007869497115,0.0038587286203818037
1557222_at,1.066625291002829,0.0008165484788351874,0.003859565205364657
218439_s_at,-1.0896662710831477,0.0008166978334024609,0.0038599368764524514
244478_at,0.3111440493110882,0.0008178298381568508,0.003864952354036086
215376_at,0.05991467724038024,0.0008180520302113438,0.0038656676845805135
228062_at,-1.3184061973195713,0.0008184140056909646,0.003866708623321257
225461_at,0.7710687633059923,0.0008183829200248583,0.003866708623321257
200618_at,0.5195953806334845,0.0008190389776120112,0.003869326439806627
205173_x_at,-1.3594449420328028,0.0008191468339309652,0.0038695010428525314
213940_s_at,0.7696021804796347,0.0008192318071793026,0.003869567529557694
206331_at,-1.2907806646498878,0.0008208125588521439,0.0038766985678081655
1553046_s_at,0.20563175032296543,0.0008212133936184984,0.0038782561054169786
209711_at,1.0459881437019263,0.0008214097805987442,0.003878847933491855
203104_at,-1.3981827678976275,0.0008216176588125443,0.0038794939181875467
201294_s_at,1.0665621880271479,0.000821879244135314,0.0038803933620814276
244393_x_at,0.17879093045305128,0.0008220007940933026,0.0038806315492447333
227297_at,-1.0600527706323506,0.0008224754691350463,0.0038822008674151767
235877_at,0.08447305318438447,0.0008224730122044835,0.0038822008674151767
231638_at,0.13462990111878037,0.0008226887288676372,0.003882871682191869
219681_s_at,0.725880351972851,0.0008229724302540733,0.00388387481805768
213702_x_at,-1.0425126481849567,0.000823399391679598,0.003885553812768527
225242_s_at,-2.40400316023133,0.0008238632117447757,0.003887256533248054
39248_at,2.003010517436085,0.0008239026654320066,0.003887256533248054
218671_s_at,0.44642130859332596,0.000824070957320577,0.0038877144765839546
221756_at,-0.8960067824598417,0.000824695973229512,0.0038903268386251974
214696_at,-1.7016898599802017,0.0008247898098613204,0.003890433241070003
1555964_at,0.35994816599151447,0.0008250547113289992,0.0038913464474270173
223844_at,0.24476117806278053,0.000825957372372009,0.003895245089283368
236197_at,-0.799244896197965,0.000826024050703855,0.003895245089283368
240485_at,0.28488092127149356,0.0008262140186968781,0.0038958043133008125
237561_x_at,0.980701197480772,0.0008267533896869618,0.0038980108202941164
237719_x_at,-1.0503494126300934,0.0008271403794464603,0.0038994985548767695
207571_x_at,-0.7222647348354068,0.0008276310608381304,0.003901474837578539
227431_at,0.7558812039440088,0.0008279981226154938,0.0039028680831013933
207839_s_at,0.3035913902929841,0.0008281513469174683,0.003903253226546503
229886_at,0.6531511155537331,0.0008285375592456713,0.0039047363307201013
223292_s_at,-0.9417317883755638,0.0008288908816011474,0.003906064188128909
203340_s_at,0.3072451815984145,0.0008292172837736269,0.00390726496858161
1557172_x_at,0.9749960235169715,0.0008293812150498754,0.003907697013362402
226065_at,1.0106399085520366,0.0008294521684128224,0.003907697013362402
227393_at,0.5392884411306569,0.0008298319859116683,0.003909148969365867
213257_at,0.2016477422251075,0.0008302638146959125,0.0039108456668929155
232478_at,1.3706943131108602,0.0008304827321358576,0.0039115392679705705
224843_at,-0.8047611630627802,0.0008306740600096288,0.00391199054440842
231084_at,0.3692429173240934,0.0008307218968778026,0.00391199054440842
218285_s_at,-0.7607287622121044,0.0008310705277402918,0.0039131792156177556
215067_x_at,1.2941078385814482,0.0008311725850667694,0.0039131792156177556
239849_at,-1.1191652030243207,0.0008311894070367108,0.0039131792156177556
224907_s_at,0.24393489614536268,0.0008317738128000349,0.003915592800484139
225523_at,-0.5777006728014733,0.0008320739374722953,0.003916667825209177
212716_s_at,-0.7657812958993198,0.0008322748871096294,0.003917275876470892
242301_at,0.6978752889875541,0.0008324827848557431,0.003917916522776718
221905_at,0.49077871774604187,0.0008328599142542179,0.003919353445428605
223790_at,-0.9876041136153844,0.0008350836342318327,0.003929479237239348
1553587_a_at,-0.9188118162392573,0.0008353643025118883,0.003930461057482444
242924_at,0.11893948446154035,0.000836109135471889,0.003933626455040103
33304_at,1.464303299902717,0.0008367574129308731,0.003936337083292029
220028_at,0.7991160363614278,0.0008369407264577,0.003936860114568198
226652_at,0.3935876308167412,0.0008383612304480487,0.003943202136903141
211282_x_at,0.20759686239479969,0.0008392809162832926,0.003947187688912178
203944_x_at,0.4485091367590499,0.000840714971346477,0.003953250833214385
32069_at,0.4171321929027201,0.0008406739973087797,0.003953250833214385
1561179_s_at,0.32792452986708565,0.0008410244928276211,0.003954365592181145
227109_at,1.1731771118274903,0.0008420323707314411,0.00395876343889666
201586_s_at,0.5837160266923078,0.0008422953393711384,0.0039596586845424084
209672_s_at,0.14563013341402975,0.0008430297367061874,0.003962769787243734
227754_at,0.6523457534066726,0.000845245376413414,0.003972842524911103
1556704_s_at,-1.2107831389032828,0.0008460376548975356,0.003976223987484078
203594_at,-0.5716160576798632,0.0008464891223943783,0.003978003255653761
212639_x_at,0.5978252309044052,0.0008468614827776977,0.003979410492339558
235747_at,-2.116116112232463,0.0008477679350252661,0.003983326973634987
212807_s_at,-1.2281386935554313,0.0008485280160754118,0.0039865550993698805
213029_at,-1.3005109133783925,0.0008486911252830263,0.003986978217147727
1558504_at,0.46214762748416316,0.0008488348071774665,0.003987310004384108
200841_s_at,0.69248444211199,0.0008499616750864296,0.00399225974737885
210330_at,-1.107944104353507,0.0008503105541173933,0.0039935547485735485
226905_at,-1.0627519185871028,0.0008503905352392724,0.003993586734023769
229828_at,-1.0152455356538503,0.0008505426932006922,0.00399395764021342
221970_s_at,0.6379937549621051,0.0008510236611565844,0.003995604379054428
205082_s_at,-1.3825930598919673,0.0008510397938127801,0.003995604379054428
238806_at,0.550826095786201,0.0008511952315382252,0.003995700220903894
230845_at,0.13316343341345815,0.0008512066265129368,0.003995700220903894
232026_at,0.1462801535995446,0.0008518177510104065,0.003998225062985636
210130_s_at,-2.0680799502392517,0.000852280840992722,0.004000054692625486
214581_x_at,-1.457741406566179,0.0008526449557963012,0.00400141952213296
213550_s_at,-0.9338849156476257,0.0008541835657890313,0.00400829548939898
226500_at,-0.4513617681238715,0.0008552989026425432,0.0040131842165859145
206580_s_at,-1.1798626312862037,0.0008570272223026003,0.004020948058630931
230645_at,-1.086966711324664,0.0008574915919076933,0.004022780951927969
241115_at,0.3964168281249987,0.0008576969480103084,0.004023398515294768
205862_at,1.438549423550341,0.000859202613508219,0.00403011511195128
242304_at,-0.6249126929349522,0.0008603095340317974,0.0040349603899563005
235286_at,0.42456176241742316,0.0008610164545019337,0.0040376592799052724
1559587_at,0.18320256116119848,0.0008610329313255549,0.0040376592799052724
237278_x_at,0.5950528334377827,0.0008611912539535528,0.004038054763705409
228339_at,-1.3182055914711546,0.0008617042820255466,0.004040113221258681
204675_at,2.121215014811085,0.0008630159171483475,0.004045915284490608
229281_at,-0.4990518161006787,0.0008632502348364916,0.004046666200046455
203848_at,0.5374422428014727,0.0008634061119727295,0.004047049311693542
237302_at,0.39554058290158167,0.0008635297097473321,0.00404728106726489
227871_at,-0.6178429353427584,0.0008638165518417371,0.004048277827835322
226859_at,-0.9823835929660634,0.0008645599562706863,0.004051413913737254
221836_s_at,0.3612343991923046,0.0008655022357755041,0.004055481329532215
210907_s_at,-0.34427115833484123,0.0008668337591471652,0.004061371769292912
221690_s_at,1.3842733740407214,0.0008683962297558504,0.004068343160845027
205398_s_at,-0.4902167032907263,0.000868857753660892,0.004070155981208293
212593_s_at,0.5650821215791861,0.0008697149298199169,0.004073821760611161
227146_at,0.45505311726131525,0.0008702671541537896,0.004075708855891512
220694_at,0.7326740926900421,0.0008702070870560886,0.004075708855891512
238345_at,0.12075577432691897,0.0008714359154252448,0.004080832331874254
206174_s_at,-0.9293515321623316,0.0008717295873402719,0.004081857339348379
205110_s_at,-1.4898129422415156,0.0008722766097981762,0.004084068378328443
228485_s_at,-0.8065698139411728,0.0008726182274990937,0.004085200952397133
222382_x_at,0.1732856006809964,0.0008726682039611969,0.004085200952397133
212457_at,-1.1088871244722878,0.0008735720050574599,0.004089081171872308
243381_at,0.33616287788122134,0.0008740191390014081,0.004090473241063321
1568592_at,-0.7511363419581416,0.0008740192919855703,0.004090473241063321
220197_at,0.3535333904779381,0.0008747868635888372,0.004093714501227398
1566438_at,0.06988391606447664,0.0008752011326498177,0.0040953020077927295
220244_at,-1.0759540961182168,0.0008758559585665881,0.0040980147760485055
209987_s_at,0.5370127551555375,0.0008765476688069701,0.004100899641335129
229792_at,0.32985706521153446,0.0008766653027938296,0.0041010984452888
205328_at,0.3446800671317831,0.0008771659884864409,0.004103089002879795
1563903_x_at,0.17852402639762666,0.0008778650446675699,0.004106007050553715
206289_at,-0.6388008464117663,0.0008782973960739937,0.004107677256240146
236216_at,0.6885215811668584,0.0008787040011775201,0.004109226774078303
233231_at,0.44288166478846147,0.0008811474959013355,0.004120300649314513
222707_s_at,-0.3664992461023804,0.0008812990526121532,0.00412065630022434
222024_s_at,0.6420658979683225,0.0008816693337793582,0.004122034484182251
204348_s_at,-1.2278255179966076,0.0008820368763851195,0.004123399629655113
241993_x_at,0.9412873291504491,0.0008822241048621564,0.0041239216700301165
208922_s_at,0.6566418673682088,0.0008827523675309183,0.004126037635306157
238905_at,-0.6273690273987542,0.0008830018044455048,0.004126850101458401
241102_at,0.3084550154926444,0.0008836650846007625,0.004129596425415277
243118_at,-0.8714180855599527,0.0008843681803144791,0.004132528331625338
209142_s_at,-0.965769754635744,0.0008847776969211488,0.004134087999337332
1554163_at,-0.9313397410859783,0.0008852735509726144,0.004136050773714631
229287_at,-1.5057200615446797,0.0008873795760086226,0.004145535382947412
202862_at,-2.2696182392777136,0.000889465159084214,0.004154922878950472
217731_s_at,-0.9179629664553168,0.0008899896635348074,0.004157017188366817
226089_at,-0.7509563414264715,0.0008902159474310433,0.004157362556245308
224529_s_at,0.09016207538348153,0.0008901864525126715,0.004157362556245308
204442_x_at,-1.0399631902816768,0.0008904715645638667,0.004158200506701855
231842_at,-0.7901890660786179,0.0008911309614827445,0.004160923667274079
208631_s_at,-1.2088421158388023,0.0008917258502990547,0.00416334518250403
208953_at,0.8603682446532837,0.0008918867265749266,0.00416374011202916
238460_at,0.31712122602432435,0.0008923437233029608,0.0041651487720602565
225373_at,-0.8848783831102933,0.0008923484906859841,0.0041651487720602565
222905_s_at,-0.6874674802545249,0.0008924174085357489,0.0041651487720602565
227654_at,-0.7619622370164016,0.0008929730070687692,0.0041670292196311865
218913_s_at,0.8624896631085992,0.0008929166210237047,0.0041670292196311865
1554868_s_at,-0.5824955749457033,0.0008933636808121649,0.004168476921593088
244257_at,0.06646129811538248,0.0008934359923926041,0.004168476921593088
219716_at,-0.9486249387703629,0.0008953014542562226,0.004176823495328693
220547_s_at,-0.3772484904191149,0.0008954020937555607,0.004176935972229466
202533_s_at,-1.3211437994151578,0.0008959125277516895,0.004178959905320866
217724_at,-0.5698164880723979,0.0008964767195005761,0.004181234222664668
242357_x_at,1.0632119058993235,0.0008970888295014402,0.004183731626536708
203051_at,0.41780854307578874,0.0008974062548530828,0.004184854407350171
209357_at,-1.6316312174281684,0.0008975636205708019,0.00418523065759366
238767_at,-0.579126667247174,0.0008985123551336912,0.004189296585583609
222768_s_at,0.6915637454638031,0.0008987678245053488,0.004190129759432599
228489_at,-0.7835884259745467,0.0008988446493175458,0.0041901300064146165
208627_s_at,-0.8040754253976203,0.0008998560653161433,0.0041944866503450156
225078_at,1.5925162289830297,0.0009008452254450581,0.004198738818067108
227860_at,-1.4108609303834863,0.0009029482926350546,0.00420782230735388
215081_at,0.12963587955995415,0.0009029248514799168,0.00420782230735388
91617_at,1.0988229130820102,0.0009038105662202954,0.004211480994940451
224415_s_at,-1.1521923122392561,0.0009041298586373644,0.004212609147564343
233274_at,1.0167007080797532,0.000904297229670987,0.0042130293212302855
204599_s_at,0.38849496028054187,0.0009045082460427192,0.004213652745029496
242153_at,0.45383213307070136,0.0009074323321726452,0.004226670258806256
209499_x_at,0.4643048427579193,0.0009074574853458603,0.004226670258806256
205651_x_at,-0.6950401024292967,0.0009080342273946845,0.0042289956563678205
232603_at,0.28352748490384805,0.0009089114545481218,0.004232719989571838
228181_at,0.2630850536006797,0.0009092447587434452,0.0042339109024365235
209291_at,-1.9632462980192331,0.0009094177708422075,0.0042343552734001744
226811_at,1.4858104851787353,0.0009095112101320627,0.004234429099871863
212076_at,0.6438218744717199,0.0009100084569645347,0.004236382768054192
1558444_at,-0.6670733727562252,0.0009101191153757745,0.004236536562737262
215775_at,0.15534900581956812,0.0009104496727972265,0.004237713857376754
241534_at,0.22970766075056437,0.0009110587031984253,0.004240187001097199
201467_s_at,-1.725554763892534,0.0009114104900866251,0.004241462580016875
1565817_at,0.20553067829864036,0.0009115671968878452,0.004241830167869528
244187_at,-1.0131186403653833,0.0009117669160980844,0.004242397827256381
243792_x_at,0.5995652954089352,0.000912152679061673,0.004243830966712732
234129_at,0.06465166428902513,0.0009142569642263651,0.004253258681427786
226205_at,0.16650678029977684,0.000914730979288624,0.004255101177754523
220251_at,0.25291654408484066,0.0009149247522658673,0.004255639854603611
205196_s_at,0.07162219106335233,0.0009152659380647205,0.004256864050586654
229584_at,-0.9210420452737571,0.000916241344014409,0.004261037518316499
202029_x_at,-0.2619862925452541,0.0009173877716809502,0.004266005554279167
244791_at,0.3188502464818974,0.000917546770813357,0.004266381428200904
226938_at,0.8810007427816746,0.0009190372861534103,0.004272947954763351
232882_at,-1.099534155100112,0.000919687937028132,0.0042756088513678375
201807_at,-0.8612652289072393,0.0009198644372222412,0.004276065166438353
220329_s_at,-1.237474262989256,0.0009207603145685803,0.00427986520259228
210372_s_at,0.5755190414145925,0.0009216352505760115,0.004283567260596793
236946_at,0.6274530506023761,0.0009225149637891173,0.0042872908897008035
212674_s_at,0.3785459734875545,0.0009228577098352173,0.0042885185989864905
202154_x_at,0.48732098399943524,0.0009232686443259476,0.0042900629438673505
211662_s_at,-0.4733840842466037,0.0009234763390686986,0.0042906627317638975
208733_at,-1.3582917066238696,0.0009252722724820852,0.0042986410759107705
219966_x_at,0.8251607227737523,0.0009255702394430727,0.004299659383655074
240008_at,1.3447683679717173,0.000926366118398856,0.0043029903298800985
204043_at,-0.7505052545746596,0.0009264693336906605,0.004303103545528258
